x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.083252,0.031738,-1.16626,0.411987,-0.12207,-0.061035,concrete
0.029297,-0.031738,-1.073242,-0.88501,2.075195,-0.045776,concrete
-0.116455,-0.059326,-0.835449,-2.716064,0.640869,0.701904,concrete
-0.022461,-0.10083,-0.892578,0.198364,-0.518799,0.854492,concrete
0.067383,0.0625,-1.075928,3.738403,0.595093,-0.732422,concrete
0.0354,-0.072754,-1.161621,0.091553,1.068115,-0.732422,concrete
-0.073975,-0.0271,-0.945557,-0.930786,0.595093,0.244141,concrete
-0.056152,-0.081299,-0.98877,0.671387,-0.045776,-0.335693,concrete
0.011719,-0.040283,-1.0271,0.747681,-0.640869,-1.831055,concrete
0.008057,-0.078857,-1.002441,0.518799,-0.198364,-1.678467,concrete
-0.021484,-0.015381,-0.945801,1.083374,0.62561,-0.534058,concrete
-0.034912,-0.02417,-1.026611,-0.061035,-0.091553,-1.00708,concrete
-0.008789,-0.126221,-1.012451,1.098633,-0.106812,-1.251221,concrete
-0.05249,-0.189209,-1.056885,3.265381,0.518799,1.846313,concrete
-0.225098,-0.037109,-1.014404,4.40979,-0.961304,3.509521,concrete
0.143555,0.05249,-0.901367,5.676269,-1.739502,-0.167847,concrete
0.17749,0.037842,-0.904053,6.66809,0.686645,-1.098633,concrete
-0.063721,0.12207,-1.048828,3.067016,3.14331,1.51062,concrete
-0.177734,0.090332,-1.055664,2.01416,2.39563,2.212524,concrete
0.016846,0.037354,-0.996338,0.854492,1.373291,1.083374,concrete
-0.035156,-0.019775,-1.064453,1.144409,2.63977,0.289917,concrete
-0.083984,0.046631,-1.061279,0.717163,1.876831,-1.724243,concrete
-0.069336,-0.011719,-0.970459,-0.778198,0.137329,-3.02124,concrete
-0.041016,-0.039307,-0.94751,1.739502,-0.183105,-2.319336,concrete
-0.034912,0.009033,-1.078613,0.839233,0.62561,-2.197266,concrete
-0.070313,-0.021484,-0.990723,0.442505,1.159668,-1.831055,concrete
-0.013916,0.00293,-1.026123,0.793457,0.274658,-0.793457,concrete
