Timestamp,x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
2024-03-20 10:13:38.479,0.179443,0.199463,-1.145996,-1.235962,0.900268,0.457764,asphalt
2024-03-20 10:13:38.490,-0.062988,-0.115723,-0.901367,0.701904,2.380371,1.617432,asphalt
2024-03-20 10:13:38.500,0.003418,0.013672,-1.032471,0.656128,1.052856,2.487183,asphalt
2024-03-20 10:13:38.510,-0.086182,0.093994,-1.026123,-0.274658,-0.167847,1.983642,asphalt
2024-03-20 10:13:38.520,0.149902,0.036133,-1.034424,0.762939,-0.946045,2.13623,asphalt
2024-03-20 10:13:38.529,0.017578,-0.016846,-1.032227,-0.732422,-0.061035,3.158569,asphalt
2024-03-20 10:13:38.540,-0.237305,-0.097168,-0.92627,1.403808,-2.059937,5.981445,asphalt
2024-03-20 10:13:38.549,0.010742,0.158203,-1.124756,3.036499,-2.655029,5.950927,asphalt
2024-03-20 10:13:38.560,0.23291,0.178711,-1.109131,0.244141,-2.868652,1.159668,asphalt
2024-03-20 10:13:38.569,0.213623,-0.079834,-1.489746,-0.747681,3.417969,-1.403808,asphalt
2024-03-20 10:13:38.580,-0.158936,0.028809,-0.995117,-8.789063,5.584716,-0.701904,asphalt
2024-03-20 10:13:38.590,-0.379395,-0.234375,-0.376709,-11.856078,-1.693725,3.250122,asphalt
2024-03-20 10:13:38.599,-0.024902,-0.054199,-0.525879,-0.061035,-7.415771,0.305176,asphalt
2024-03-20 10:13:38.610,0.206787,-0.209961,-0.470459,7.995605,-5.645751,-2.853393,asphalt
2024-03-20 10:13:38.619,0.469971,-0.033203,-1.202393,11.337279,-2.777099,1.251221,asphalt
2024-03-20 10:13:38.630,0.146973,0.115723,-1.406006,12.649535,8.758545,5.844116,asphalt
2024-03-20 10:13:38.639,-0.348389,0.09668,-1.23999,4.959106,6.454467,7.614135,asphalt
2024-03-20 10:13:38.650,-0.227539,-0.123779,-0.983154,-0.305176,0.778198,5.813598,asphalt
2024-03-20 10:13:38.659,0.233643,-0.206543,-0.928467,9.750366,-0.289917,0.823975,asphalt
2024-03-20 10:13:38.669,-0.031982,-0.040771,-0.933105,8.911133,0.839233,-4.730225,asphalt
2024-03-20 10:13:38.680,0.008545,0.106201,-1.421387,3.799438,-1.571655,-5.065917,asphalt
2024-03-20 10:13:38.689,-0.033447,0.124756,-1.194092,-0.198364,-1.373291,-3.02124,asphalt
2024-03-20 10:13:38.700,0.036621,0.024902,-0.972412,-7.385253,-2.197266,-2.39563,asphalt
2024-03-20 10:13:38.709,0.023438,-0.134766,-0.82251,-7.919311,-2.685547,0.152588,asphalt
2024-03-20 10:13:38.720,0.021729,-0.190674,-1.080811,-0.808716,-2.975464,0.640869,asphalt
2024-03-20 10:13:38.729,0.214111,-0.120605,-0.863037,2.746582,-2.838135,-0.411987,asphalt
2024-03-20 10:13:38.740,0.163818,0.126709,-0.911621,3.829956,-2.105713,2.151489,asphalt
2024-03-20 10:13:38.750,0.002197,-0.026855,-1.028564,0.274658,-0.793457,3.723144,asphalt
2024-03-20 10:13:38.759,0.044678,-0.141357,-1.180176,-0.213623,3.097534,5.310058,asphalt
2024-03-20 10:13:38.770,-0.256836,-0.029297,-0.740967,4.364014,0.457764,3.448486,asphalt
2024-03-20 10:13:38.779,0.243896,-0.002197,-1.03418,0.747681,-2.624511,1.159668,asphalt
2024-03-20 10:13:38.790,-0.128174,0.091309,-1.188721,3.051758,-0.534058,-1.846313,asphalt
2024-03-20 10:13:38.799,0.188232,-0.010742,-1.237061,2.944946,-2.487183,-0.915527,asphalt
2024-03-20 10:13:38.810,-0.071045,0.011475,-0.880371,-2.319336,-3.509521,-3.601074,asphalt
2024-03-20 10:13:38.819,0.179932,0.036621,-1.016846,-3.265381,-2.502441,-3.692627,asphalt
2024-03-20 10:13:38.830,0.145752,-0.217773,-0.871826,2.655029,-0.991821,-3.723144,asphalt
2024-03-20 10:13:38.840,-0.078857,0.2229,-0.825684,5.050659,0.167847,-0.015259,asphalt
2024-03-20 10:13:38.849,-0.027344,-0.025391,-1.209473,1.098633,2.166748,-2.182007,asphalt
2024-03-20 10:13:38.860,-0.069092,-0.026123,-0.962891,-3.311157,-1.312256,-1.937866,asphalt
